p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
5.75197435258e-27	3.22110563744e-25	GO:0043292	c	4	contractile fiber	58; 70; 71; 88; 226; 274; 287; 1674; 2023; 4604; 4607; 4624; 4625; 4633; 4892; 6711; 7139; 7168; 7273; 7169; 7171; 10529; 59; 58498; 27063	ENSG00000197893; ENSG00000175084; ENSG00000197616; ENSG00000145362; ENSG00000107796; ENSG00000136717; ENSG00000134571; ENSG00000196091; ENSG00000143632; ENSG00000115306; ENSG00000077522; ENSG00000092054; ENSG00000111245; ENSG00000167460; ENSG00000078114; ENSG00000155657; ENSG00000074800; ENSG00000148677; ENSG00000159251; ENSG00000140416; ENSG00000149925; ENSG00000184009; ENSG00000198467; ENSG00000106631; ENSG00000118194	222	222
4.78341824583e-26	7.17512736875e-25	GO:0030016	c	5	myofibril	58; 70; 71; 88; 226; 274; 287; 1674; 2023; 4604; 4607; 4624; 4625; 4633; 4892; 6711; 7139; 7168; 7273; 7169; 7171; 10529; 58498; 27063	ENSG00000197893; ENSG00000175084; ENSG00000197616; ENSG00000145362; ENSG00000136717; ENSG00000134571; ENSG00000196091; ENSG00000143632; ENSG00000115306; ENSG00000077522; ENSG00000092054; ENSG00000111245; ENSG00000167460; ENSG00000078114; ENSG00000155657; ENSG00000074800; ENSG00000148677; ENSG00000159251; ENSG00000140416; ENSG00000149925; ENSG00000184009; ENSG00000198467; ENSG00000106631; ENSG00000118194	210	210
1.50925938331e-25	4.12027811642e-23	GO:0070252	b	5	actin-mediated cell contraction	58; 70; 88; 287; 477; 1674; 4604; 4607; 4624; 4625; 4633; 5350; 7139; 7168; 7273; 7169; 7171	ENSG00000159251; ENSG00000196091; ENSG00000175084; ENSG00000018625; ENSG00000198467; ENSG00000145362; ENSG00000111245; ENSG00000197616; ENSG00000167460; ENSG00000143632; ENSG00000134571; ENSG00000077522; ENSG00000140416; ENSG00000092054; ENSG00000198523; ENSG00000118194; ENSG00000155657	62	62
2.24742711892e-23	1.12371355946e-21	GO:0044449	c	2	contractile fiber part	58; 70; 88; 226; 274; 287; 1674; 2023; 4607; 4624; 4625; 4633; 6711; 7139; 7168; 7273; 7171; 10529; 59; 58498; 7169; 27063	ENSG00000175084; ENSG00000197616; ENSG00000145362; ENSG00000115306; ENSG00000136717; ENSG00000134571; ENSG00000198467; ENSG00000107796; ENSG00000077522; ENSG00000092054; ENSG00000111245; ENSG00000167460; ENSG00000078114; ENSG00000155657; ENSG00000074800; ENSG00000148677; ENSG00000159251; ENSG00000140416; ENSG00000149925; ENSG00000143632; ENSG00000106631; ENSG00000118194	203	203
2.42998854004e-23	8.84515828574e-21	GO:0030048	b	4	actin filament-based movement	58; 70; 88; 287; 477; 1674; 4604; 4607; 4624; 4625; 4633; 5350; 7139; 7168; 7273; 7169; 7171	ENSG00000159251; ENSG00000196091; ENSG00000175084; ENSG00000018625; ENSG00000198467; ENSG00000145362; ENSG00000111245; ENSG00000197616; ENSG00000167460; ENSG00000143632; ENSG00000134571; ENSG00000077522; ENSG00000140416; ENSG00000092054; ENSG00000198523; ENSG00000118194; ENSG00000155657	81	81
9.21593747287e-23	6.54331560574e-21	GO:0030017	c	3	sarcomere	58; 70; 88; 226; 274; 287; 1674; 2023; 4607; 4624; 4625; 4633; 6711; 7139; 7168; 7273; 7169; 7171; 10529; 58498; 27063	ENSG00000106631; ENSG00000078114; ENSG00000159251; ENSG00000140416; ENSG00000175084; ENSG00000197616; ENSG00000198467; ENSG00000145362; ENSG00000115306; ENSG00000149925; ENSG00000111245; ENSG00000167460; ENSG00000143632; ENSG00000134571; ENSG00000077522; ENSG00000074800; ENSG00000092054; ENSG00000136717; ENSG00000148677; ENSG00000118194; ENSG00000155657	185	185
1.15665710635e-22	6.47727979555e-21	GO:0008092	m	3	cytoskeletal protein binding	58; 60; 70; 88; 226; 274; 287; 348; 547; 1264; 1674; 2170; 2597; 3798; 3800; 4604; 4607; 4624; 4625; 4633; 4892; 22933; 6711; 7139; 7168; 7273; 8522; 9479; 7169; 7171; 10529; 11346; 114793; 27063	ENSG00000121769; ENSG00000197893; ENSG00000175084; ENSG00000197616; ENSG00000157827; ENSG00000145362; ENSG00000130176; ENSG00000111640; ENSG00000130294; ENSG00000168280; ENSG00000136717; ENSG00000196091; ENSG00000198467; ENSG00000115306; ENSG00000077522; ENSG00000092054; ENSG00000155980; ENSG00000111245; ENSG00000130203; ENSG00000121653; ENSG00000167460; ENSG00000068903; ENSG00000134571; ENSG00000155657; ENSG00000148677; ENSG00000159251; ENSG00000140416; ENSG00000171992; ENSG00000007237; ENSG00000149925; ENSG00000143632; ENSG00000078114; ENSG00000118194; ENSG00000075624	804	803
3.23233036092e-21	4.41213094265e-19	GO:0006936	b	5	muscle contraction	58; 59; 70; 88; 226; 287; 477; 1264; 1674; 4151; 4604; 4607; 4624; 4625; 4633; 4878; 5350; 7139; 7168; 7273; 7169; 7171; 58498	ENSG00000175084; ENSG00000197616; ENSG00000149925; ENSG00000145362; ENSG00000130176; ENSG00000134571; ENSG00000196091; ENSG00000018625; ENSG00000143632; ENSG00000107796; ENSG00000077522; ENSG00000092054; ENSG00000198125; ENSG00000167460; ENSG00000175206; ENSG00000155657; ENSG00000159251; ENSG00000140416; ENSG00000111245; ENSG00000198467; ENSG00000106631; ENSG00000198523; ENSG00000118194	293	292
2.21387057723e-19	4.02924445055e-17	GO:0003012	b	4	muscle system process	58; 70; 88; 226; 287; 477; 1264; 1674; 4151; 4604; 4607; 4624; 4625; 4633; 4878; 5350; 7139; 7168; 7273; 7169; 7171; 59; 58498	ENSG00000175084; ENSG00000197616; ENSG00000149925; ENSG00000145362; ENSG00000130176; ENSG00000134571; ENSG00000196091; ENSG00000018625; ENSG00000143632; ENSG00000107796; ENSG00000077522; ENSG00000092054; ENSG00000198125; ENSG00000167460; ENSG00000175206; ENSG00000155657; ENSG00000159251; ENSG00000140416; ENSG00000111245; ENSG00000198467; ENSG00000106631; ENSG00000198523; ENSG00000118194	353	352
1.65399265558e-17	3.48992450326e-15	GO:0030029	b	3	actin filament-based process	58; 70; 71; 88; 226; 287; 477; 1264; 1674; 4604; 4607; 4624; 4625; 4633; 5350; 6711; 7139; 7168; 7273; 8522; 7169; 7171; 10529; 11346; 114793; 27063	ENSG00000175084; ENSG00000197616; ENSG00000157827; ENSG00000145362; ENSG00000130176; ENSG00000134571; ENSG00000196091; ENSG00000143632; ENSG00000115306; ENSG00000198467; ENSG00000077522; ENSG00000092054; ENSG00000018625; ENSG00000167460; ENSG00000078114; ENSG00000155657; ENSG00000148677; ENSG00000159251; ENSG00000140416; ENSG00000171992; ENSG00000007237; ENSG00000111245; ENSG00000184009; ENSG00000149925; ENSG00000198523; ENSG00000118194	598	597
