p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.64545328868e-12	8.31536138673e-10	GO:0055114	b	3	oxidation-reduction process	226; 805; 1349; 1351; 1571; 2782; 2877; 3099; 4082; 4199; 4695; 801; 5052; 6648; 7167; 7314; 8801; 8803; 7001; 84817; 51144; 54790; 23135; 57016	HSD17B12; PRDX2; PRDX1; TPI1; ME1; NDUFA2; AKR1B10; CALM2; CALM1; MARCKS; COX8A; KDM6B; SOD2; HK2; TET2; GNB1; SUCLG2; ALDOA; SUCLA2; CYP2E1; GPX2; UBB; COX7B; TXNDC17	1083	1083
2.52496109606e-11	7.38745203269e-10	GO:0065010	c	3	extracellular membrane-bounded organelle	226; 805; 1072; 1622; 51510; 1854; 2782; 2877; 3015; 3856; 3875; 4072; 4082; 801; 4958; 5052; 5111; 23607; 6385; 6648; 7167; 7184; 7314; 7534; 7846; 8803; 7001; 9948; 10097; 84817; 51699; 8334; 57016; 90161; 28956; 29992	PRDX2; HSP90B1; TPI1; KRT8; CHMP5; YWHAZ; AKR1B10; CALM2; CALM1; TUBA1A; VPS29; PILRA; MARCKS; HIST1H2AC; PCNA; SOD2; HS6ST2; WDR1; GNB1; PRDX1; CFL1; ALDOA; EPCAM; DUT; DBI; OMD; SUCLA2; SDC4; H2AFZ; CD2AP; TXNDC17; GPX2; UBB; ACTR2; LAMTOR2; KRT18	2779	2768
2.52496109606e-11	1.36347899187e-09	GO:0070062	c	4	extracellular exosome	226; 805; 1072; 1622; 1854; 2782; 2877; 3015; 3856; 3875; 4072; 4082; 801; 4958; 5052; 5111; 23607; 6385; 6648; 7167; 7184; 7314; 7534; 7846; 8803; 7001; 9948; 10097; 84817; 51510; 51699; 8334; 57016; 90161; 28956; 29992	PRDX2; HSP90B1; TPI1; KRT8; CHMP5; YWHAZ; AKR1B10; CALM2; CALM1; TUBA1A; VPS29; PILRA; MARCKS; HIST1H2AC; PCNA; SOD2; HS6ST2; WDR1; GNB1; PRDX1; CFL1; ALDOA; EPCAM; DUT; DBI; OMD; SUCLA2; SDC4; H2AFZ; CD2AP; TXNDC17; GPX2; UBB; ACTR2; LAMTOR2; KRT18	2779	2768
2.89704001282e-11	1.24572720551e-09	GO:0043230	c	2	extracellular organelle	226; 805; 1072; 1622; 51510; 1854; 2782; 2877; 3015; 3856; 3875; 4072; 4082; 801; 4958; 5052; 5111; 23607; 6385; 6648; 7167; 7184; 7314; 7534; 7846; 8803; 7001; 9948; 10097; 84817; 51699; 8334; 57016; 90161; 28956; 29992	PRDX2; HSP90B1; TPI1; KRT8; CHMP5; YWHAZ; AKR1B10; CALM2; CALM1; TUBA1A; VPS29; PILRA; MARCKS; HIST1H2AC; PCNA; SOD2; HS6ST2; WDR1; GNB1; PRDX1; CFL1; ALDOA; EPCAM; DUT; DBI; OMD; SUCLA2; SDC4; H2AFZ; CD2AP; TXNDC17; GPX2; UBB; ACTR2; LAMTOR2; KRT18	2792	2781
2.89704001282e-11	7.38745203269e-10	GO:1903561	c	3	extracellular vesicle	226; 805; 1072; 1622; 51510; 1854; 2782; 2877; 3015; 3856; 3875; 4072; 4082; 801; 4958; 5052; 5111; 23607; 6385; 6648; 7167; 7184; 7314; 7534; 7846; 8803; 7001; 9948; 10097; 84817; 51699; 8334; 57016; 90161; 28956; 29992	PRDX2; HSP90B1; TPI1; KRT8; CHMP5; YWHAZ; AKR1B10; CALM2; CALM1; TUBA1A; VPS29; PILRA; MARCKS; HIST1H2AC; PCNA; SOD2; HS6ST2; WDR1; GNB1; PRDX1; CFL1; ALDOA; EPCAM; DUT; DBI; OMD; SUCLA2; SDC4; H2AFZ; CD2AP; TXNDC17; GPX2; UBB; ACTR2; LAMTOR2; KRT18	2792	2781
3.04912541961e-09	6.55561965216e-08	GO:0031982	c	2	vesicle	226; 805; 1072; 1622; 51510; 1854; 2782; 2877; 3015; 3856; 3875; 4072; 4082; 801; 4958; 5052; 5111; 23607; 6385; 6648; 7167; 7184; 7314; 7534; 7846; 8803; 7001; 9948; 10097; 84817; 51699; 84790; 8334; 23157; 57016; 90161; 28956; 29992	PRDX2; HSP90B1; TPI1; KRT8; CHMP5; YWHAZ; SEPT6; CALM2; CALM1; TUBA1C; TUBA1A; VPS29; PILRA; MARCKS; HIST1H2AC; PCNA; SOD2; HS6ST2; WDR1; GNB1; AKR1B10; PRDX1; CFL1; ALDOA; EPCAM; DUT; DBI; OMD; SUCLA2; SDC4; H2AFZ; CD2AP; TXNDC17; GPX2; UBB; ACTR2; LAMTOR2; KRT18	3633	3619
4.85364153133e-09	8.25119060326e-08	GO:0031988	c	3	membrane-bounded vesicle	226; 805; 1072; 1622; 51510; 1854; 2782; 2877; 3015; 3856; 3875; 4072; 4082; 801; 4958; 5052; 5111; 23607; 6385; 6648; 7167; 7184; 7314; 7534; 7846; 8803; 7001; 9948; 10097; 84817; 51699; 8334; 23157; 57016; 90161; 28956; 29992	PRDX2; HSP90B1; TPI1; KRT8; CHMP5; YWHAZ; SEPT6; CALM2; CALM1; TUBA1A; VPS29; PILRA; MARCKS; HIST1H2AC; PCNA; SOD2; HS6ST2; WDR1; GNB1; AKR1B10; PRDX1; CFL1; ALDOA; EPCAM; DUT; DBI; OMD; SUCLA2; SDC4; H2AFZ; CD2AP; TXNDC17; GPX2; UBB; ACTR2; LAMTOR2; KRT18	3514	3501
5.98280175665e-09	5.3546075722e-07	GO:0006091	b	3	generation of precursor metabolites and energy	226; 805; 1349; 1351; 2782; 3099; 4082; 4695; 801; 7167; 7314; 8801; 8803; 8870	CALM2; UBB; CALM1; HK2; SUCLA2; GNB1; IER3; SUCLG2; TPI1; MARCKS; COX8A; ALDOA; NDUFA2; COX7B	466	466
3.16893384903e-08	4.04039065751e-07	GO:0044444	c	3	cytoplasmic part	226; 123; 805; 1070; 1072; 1349; 1351; 1571; 1622; 51510; 1854; 2782; 2877; 3099; 3856; 3875; 4082; 4199; 4695; 801; 4946; 4958; 5052; 23607; 6098; 6385; 6399; 6636; 6648; 7167; 7184; 7314; 7534; 7846; 8801; 8803; 8813; 7001; 9702; 9939; 9948; 10097; 10605; 11243; 79993; 84817; 51144; 51699; 84790; 23157; 57016; 90161; 25953; 26521; 28956; 163590	HSD17B12; VPS29; CEP57; PRDX2; PRDX1; TPI1; ME1; PAIP1; SOD2; KRT8; PLIN2; ROS1; CHMP5; TIMM8B; YWHAZ; SEPT6; CALM2; RBM8A; CALM1; TUBA1C; SNRPF; TUBA1A; TXNDC17; CETN3; MARCKS; COX8A; DPM1; TOR1AIP2; NDUFA2; HS6ST2; WDR1; HK2; GNB1; SUCLG2; AKR1B10; HSP90B1; CFL1; ALDOA; DUT; DBI; PNKD; PMF1; OMD; SUCLA2; TRAPPC2; SDC4; CYP2E1; OAZ1; ELOVL7; GPX2; UBB; CD2AP; COX7B; ACTR2; LAMTOR2; KRT18	7800	7782
6.18792350853e-08	3.21772022443e-06	GO:0044237	b	2	cellular metabolic process	226; 123; 805; 900; 1072; 1349; 1351; 1571; 1622; 51510; 1854; 2782; 2877; 3015; 3099; 4072; 4082; 4199; 4695; 801; 4946; 4958; 5052; 5111; 5527; 5798; 23607; 5887; 6098; 6385; 6399; 6636; 6648; 7167; 7184; 7314; 7411; 7534; 7846; 8562; 8801; 8803; 8813; 8870; 8872; 9124; 7001; 9242; 9643; 9939; 10209; 10605; 11243; 83443; 79993; 51144; 84790; 54790; 23135; 57016; 90161; 25953; 26521; 28956	HSD17B12; RAD23B; VBP1; SF3B5; EIF1; PRDX2; PRDX1; CCNG1; TPI1; ME1; H2AFZ; SOD2; CDC123; CD2AP; PLIN2; ROS1; CHMP5; TIMM8B; YWHAZ; AKR1B10; CALM2; RBM8A; CALM1; TUBA1C; SNRPF; TUBA1A; MARCKS; COX8A; KDM6B; MORF4L2; DPM1; PCNA; HS6ST2; NDUFA2; PDLIM1; HK2; MSC; TET2; GNB1; SUCLG2; PNKD; HSP90B1; CFL1; IER3; ALDOA; EPCAM; DUT; DBI; PAIP1; PMF1; OMD; SUCLA2; TRAPPC2; SDC4; CYP2E1; OAZ1; ELOVL7; GPX2; UBB; DENR; PTPRN; COX7B; LAMTOR2; PPP2R5C	10099	10059
1.34148584535e-07	1.92279637834e-06	GO:0043227	c	2	membrane-bounded organelle	226; 123; 805; 900; 1070; 1072; 1349; 1351; 1571; 1622; 51510; 1854; 2782; 2877; 3015; 3099; 3856; 3875; 4072; 4082; 4199; 4695; 801; 4958; 5052; 5111; 5527; 23607; 5887; 6385; 6399; 6636; 6648; 7167; 7184; 7314; 7411; 7534; 7846; 8801; 8803; 8813; 8870; 7001; 9242; 9643; 9702; 9939; 9948; 10097; 10209; 11243; 83443; 79993; 84817; 51144; 51699; 84790; 8334; 23135; 23157; 57016; 90161; 25953; 26136; 26521; 28956; 29992; 163590	HSD17B12; VPS29; RAD23B; VBP1; SF3B5; CEP57; PRDX2; PRDX1; CCNG1; TPI1; ME1; H2AFZ; SOD2; KRT8; PLIN2; CHMP5; TIMM8B; YWHAZ; SEPT6; CALM2; RBM8A; CALM1; TUBA1C; SNRPF; TUBA1A; TXNDC17; CETN3; PILRA; MARCKS; HIST1H2AC; COX8A; EIF1; TES; MORF4L2; DPM1; PCNA; TOR1AIP2; NDUFA2; HS6ST2; WDR1; HK2; MSC; KDM6B; GNB1; SUCLG2; AKR1B10; HSP90B1; CFL1; IER3; ALDOA; EPCAM; DUT; DBI; PNKD; PMF1; OMD; SUCLA2; TRAPPC2; SDC4; CYP2E1; CD2AP; ELOVL7; GPX2; UBB; PPP2R5C; COX7B; ACTR2; LAMTOR2; KRT18	11823	11780
2.10605782623e-07	1.25661450298e-05	GO:0044281	b	3	small molecule metabolic process	226; 123; 805; 1349; 1351; 1571; 1622; 1854; 2782; 3099; 4082; 4199; 4695; 801; 4946; 4958; 6385; 7167; 7314; 8801; 8803; 8813; 8870; 79993; 51144; 54790; 57016; 90161	HSD17B12; TPI1; ME1; IER3; PLIN2; AKR1B10; CALM2; CALM1; MARCKS; COX8A; DPM1; NDUFA2; HS6ST2; HK2; TET2; GNB1; SUCLG2; ALDOA; DUT; DBI; OMD; SUCLA2; SDC4; CYP2E1; OAZ1; ELOVL7; UBB; COX7B	2462	2457
1.18079875361e-06	1.20441472868e-05	GO:0005737	c	3	cytoplasm	226; 123; 805; 1070; 1072; 1349; 1351; 1571; 1622; 51510; 1854; 2782; 2877; 3099; 3856; 3875; 4082; 4199; 4695; 801; 4946; 4958; 5052; 5111; 23607; 5887; 6098; 6385; 6399; 6636; 6648; 7167; 7184; 7314; 7411; 7534; 7846; 8801; 8803; 8813; 8872; 9124; 7001; 9702; 9939; 9948; 10097; 10209; 10605; 11243; 79993; 84817; 51144; 51699; 84790; 23157; 57016; 90161; 25953; 26136; 26521; 28956; 163590	HSD17B12; VPS29; RAD23B; VBP1; CEP57; PRDX2; PRDX1; TPI1; ME1; PAIP1; SOD2; CDC123; KRT8; PLIN2; ROS1; CHMP5; TIMM8B; YWHAZ; SEPT6; CALM2; RBM8A; CALM1; TUBA1C; SNRPF; TUBA1A; TXNDC17; CETN3; MARCKS; COX8A; EIF1; TES; DPM1; PCNA; TOR1AIP2; HS6ST2; NDUFA2; PDLIM1; WDR1; HK2; GNB1; SUCLG2; AKR1B10; HSP90B1; CFL1; ALDOA; DUT; DBI; PNKD; PMF1; OMD; SUCLA2; TRAPPC2; SDC4; CYP2E1; OAZ1; ELOVL7; GPX2; UBB; CD2AP; COX7B; ACTR2; LAMTOR2; KRT18	10429	10397
1.42540696344e-06	3.5635174086e-05	GO:0016491	m	2	oxidoreductase activity	1349; 1351; 1571; 2877; 4199; 4695; 5052; 6648; 7001; 84817; 51144; 54790; 23135; 57016	HSD17B12; AKR1B10; NDUFA2; TXNDC17; TET2; PRDX2; CYP2E1; GPX2; ME1; PRDX1; COX8A; KDM6B; SOD2; COX7B	728	728
1.48985307323e-06	5.56480419278e-05	GO:0051186	b	3	cofactor metabolic process	226; 3099; 4199; 7167; 8801; 8803; 8870; 79993; 51144; 57016	HSD17B12; AKR1B10; HK2; SUCLA2; IER3; SUCLG2; ELOVL7; TPI1; ME1; ALDOA	345	345
1.55441457899e-06	5.56480419278e-05	GO:0051301	b	3	cell division	805; 900; 1070; 1072; 51510; 801; 23607; 7846; 8872; 10097; 11243; 84790; 23157	CALM2; PMF1; CALM1; TUBA1C; TUBA1A; CETN3; CD2AP; CCNG1; CFL1; CDC123; SEPT6; ACTR2; CHMP5	627	627
1.7487100605e-06	1.87986331504e-05	GO:0044424	c	2	intracellular part	226; 123; 805; 900; 1070; 1072; 1349; 1351; 1571; 1622; 51510; 1854; 2782; 2877; 3015; 3099; 3856; 3875; 4082; 4199; 4695; 801; 4946; 4958; 5052; 5111; 5527; 23607; 5887; 6098; 6385; 6399; 6636; 6648; 7167; 7184; 7314; 7411; 7534; 7846; 8801; 8803; 8813; 8870; 8872; 9124; 7001; 9242; 9643; 9702; 9939; 9948; 10097; 10209; 10605; 11243; 83443; 79993; 84817; 51144; 51699; 84790; 8334; 23135; 23157; 57016; 90161; 25953; 26136; 26521; 28956; 163590	HSD17B12; VPS29; RAD23B; VBP1; SF3B5; CEP57; PRDX2; PRDX1; CCNG1; TPI1; ME1; H2AFZ; SOD2; CDC123; KRT8; PLIN2; ROS1; CHMP5; TIMM8B; YWHAZ; SEPT6; CALM2; RBM8A; CALM1; TUBA1C; SNRPF; TUBA1A; TXNDC17; CETN3; MARCKS; HIST1H2AC; COX8A; EIF1; TES; MORF4L2; DPM1; PCNA; TOR1AIP2; HS6ST2; NDUFA2; PDLIM1; WDR1; HK2; MSC; KDM6B; GNB1; CD2AP; SUCLG2; AKR1B10; HSP90B1; CFL1; IER3; ALDOA; DUT; DBI; PNKD; PAIP1; PMF1; OMD; SUCLA2; TRAPPC2; SDC4; CYP2E1; OAZ1; ELOVL7; GPX2; UBB; PPP2R5C; COX7B; ACTR2; LAMTOR2; KRT18	13448	13402
2.65473190393e-06	0.000809693230698	GO:0006732	b	4	coenzyme metabolic process	226; 3099; 4199; 7167; 8801; 8803; 8870; 79993; 51144	HSD17B12; HK2; SUCLA2; IER3; SUCLG2; ELOVL7; TPI1; ME1; ALDOA	286	286
3.25220542375e-06	5.32014060036e-05	GO:0044238	b	2	primary metabolic process	226; 123; 805; 900; 1072; 1349; 1351; 1571; 1622; 1854; 2877; 3015; 3099; 4072; 4199; 4695; 801; 4946; 4958; 5052; 5111; 5527; 5798; 23607; 5887; 6098; 6385; 6399; 6636; 6648; 7167; 7184; 7314; 7411; 7534; 7846; 8562; 8801; 8803; 8813; 8870; 8872; 9124; 7001; 9242; 9643; 9939; 10209; 10605; 11243; 83443; 79993; 51144; 84790; 54790; 23135; 57016; 90161; 25953; 26521; 28956	HSD17B12; RAD23B; VBP1; SF3B5; EIF1; PRDX2; PRDX1; CCNG1; TPI1; ME1; H2AFZ; SOD2; CDC123; CD2AP; PLIN2; ROS1; TIMM8B; YWHAZ; AKR1B10; CALM2; RBM8A; CALM1; TUBA1C; SNRPF; TUBA1A; COX8A; KDM6B; MORF4L2; DPM1; PCNA; HS6ST2; NDUFA2; PDLIM1; HK2; MSC; TET2; SUCLG2; PNKD; HSP90B1; CFL1; IER3; ALDOA; EPCAM; DUT; DBI; PAIP1; PMF1; OMD; SUCLA2; TRAPPC2; SDC4; CYP2E1; OAZ1; ELOVL7; GPX2; UBB; DENR; PTPRN; COX7B; LAMTOR2; PPP2R5C	10104	10063
3.51723209239e-06	5.32014060036e-05	GO:0044710	b	2	single-organism metabolic process	226; 123; 805; 1349; 1351; 1571; 1622; 1854; 2782; 2877; 3099; 4082; 4199; 4695; 801; 4946; 4958; 5052; 5111; 5887; 6098; 6385; 6636; 6648; 7167; 7184; 7314; 8801; 8803; 8813; 8870; 7001; 9643; 79993; 84817; 51144; 54790; 23135; 57016; 90161; 28956	HSD17B12; RAD23B; PRDX2; PRDX1; TPI1; ME1; SOD2; IER3; PLIN2; ROS1; AKR1B10; CALM2; CALM1; SNRPF; MARCKS; COX8A; KDM6B; MORF4L2; DPM1; PCNA; NDUFA2; HS6ST2; HK2; TET2; GNB1; SUCLG2; HSP90B1; ALDOA; DUT; DBI; OMD; SUCLA2; SDC4; CYP2E1; OAZ1; ELOVL7; GPX2; UBB; COX7B; TXNDC17; LAMTOR2	5298	5286
3.53245370574e-06	0.000105384868888	GO:0015980	b	3	energy derivation by oxidation of organic compounds	805; 1349; 1351; 2782; 4082; 4695; 801; 7314; 8801; 8803	CALM2; UBB; CALM1; SUCLA2; GNB1; SUCLG2; MARCKS; COX8A; NDUFA2; COX7B	380	380
