p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
5.16520030475e-08	2.27268813409e-06	GO:0060205	c	4	cytoplasmic membrane-bounded vesicle lumen	1668; 3040; 5054; 5265; 7042; 7043; 3039	ENSG00000206172; ENSG00000188536; ENSG00000239839; ENSG00000092969; ENSG00000197249; ENSG00000106366; ENSG00000119699	81	81
5.62814603589e-08	2.92663593867e-06	GO:0031983	c	3	vesicle lumen	1668; 3040; 5054; 5265; 7042; 7043; 3039	ENSG00000206172; ENSG00000188536; ENSG00000239839; ENSG00000092969; ENSG00000197249; ENSG00000106366; ENSG00000119699	82	82
1.45843646494e-07	3.79193480884e-06	GO:0005833	c	3	hemoglobin complex	3040; 3045; 3048; 3039	ENSG00000196565; ENSG00000206172; ENSG00000188536; ENSG00000223609	12	12
2.93028091942e-07	1.05490113099e-05	GO:0005344	m	3	oxygen transporter activity	3040; 3045; 3048; 3039	ENSG00000196565; ENSG00000206172; ENSG00000188536; ENSG00000223609	14	14
1.11646049008e-06	0.000346102751926	GO:0015669	b	4	gas transport	3040; 3045; 3048; 3039	ENSG00000196565; ENSG00000206172; ENSG00000188536; ENSG00000223609	19	19
4.38028584567e-06	0.00019273257721	GO:0031982	c	2	vesicle	65989; 976; 1668; 1824; 2064; 2770; 3040; 4973; 5054; 5265; 5284; 5329; 5967; 6347; 6440; 6470; 6498; 7042; 7043; 8365; 9052; 78986; 80336; 113146; 112755; 84518; 245973; 79827; 440689; 3039; 124976; 27106; 64284	ENSG00000176974; ENSG00000171462; ENSG00000173391; ENSG00000183018; ENSG00000011422; ENSG00000158406; ENSG00000013588; ENSG00000123146; ENSG00000108691; ENSG00000188536; ENSG00000239839; ENSG00000134755; ENSG00000099365; ENSG00000203814; ENSG00000141736; ENSG00000106366; ENSG00000127955; ENSG00000115386; ENSG00000092969; ENSG00000105643; ENSG00000133878; ENSG00000166250; ENSG00000136603; ENSG00000143882; ENSG00000124839; ENSG00000185567; ENSG00000197249; ENSG00000168484; ENSG00000101104; ENSG00000105427; ENSG00000162896; ENSG00000206172; ENSG00000119699	3633	3619
5.50075148294e-06	9.53463590377e-05	GO:0031410	c	3	cytoplasmic vesicle	1668; 1824; 2064; 3040; 5054; 5265; 6347; 6440; 6498; 7042; 7043; 9052; 113146; 112755; 3039; 27106; 64284	ENSG00000206172; ENSG00000108691; ENSG00000188536; ENSG00000239839; ENSG00000134755; ENSG00000099365; ENSG00000092969; ENSG00000013588; ENSG00000197249; ENSG00000168484; ENSG00000136603; ENSG00000124839; ENSG00000141736; ENSG00000105643; ENSG00000106366; ENSG00000185567; ENSG00000119699	1156	1154
7.07574301003e-06	7.78331731103e-05	GO:0034774	c	5	secretory granule lumen	1668; 5054; 5265; 7042; 7043	ENSG00000106366; ENSG00000197249; ENSG00000092969; ENSG00000239839; ENSG00000119699	63	63
1.08255846869e-05	0.00167796562646	GO:0042060	b	4	wound healing	2064; 2770; 3045; 3048; 4620; 4973; 5054; 5265; 5329; 7042; 7043; 9123; 113146	ENSG00000127955; ENSG00000173391; ENSG00000125414; ENSG00000011422; ENSG00000092969; ENSG00000185567; ENSG00000196565; ENSG00000197249; ENSG00000141526; ENSG00000223609; ENSG00000141736; ENSG00000106366; ENSG00000119699	727	726
1.65804119456e-05	0.000815496106134	GO:0050900	b	2	leukocyte migration	134; 2919; 3576; 4973; 5054; 6347; 7042; 9123; 124976	ENSG00000108691; ENSG00000173391; ENSG00000141526; ENSG00000169429; ENSG00000092969; ENSG00000183018; ENSG00000163739; ENSG00000163485; ENSG00000106366	351	348
1.78410303395e-05	0.00234569743317	GO:0042704	b	3	uterine wall breakdown	7042; 7043	ENSG00000092969; ENSG00000119699	2	2
1.78410303395e-05	0.00410343697808	GO:0002386	b	5	immune response in mucosal-associated lymphoid tissue	5284; 64284	ENSG00000124839; ENSG00000162896	2	2
2.39851795922e-05	0.000815496106134	GO:0006950	b	2	response to stress	134; 65985; 976; 1668; 1824; 2064; 2770; 2919; 3040; 3045; 3048; 3576; 4620; 4973; 5054; 5265; 5329; 6347; 6440; 6498; 6770; 7042; 7043; 8013; 8480; 8639; 9123; 9235; 9796; 113146; 91442; 3039; 65009	ENSG00000206172; ENSG00000173391; ENSG00000011422; ENSG00000131471; ENSG00000081760; ENSG00000223609; ENSG00000123146; ENSG00000163739; ENSG00000108691; ENSG00000119508; ENSG00000188536; ENSG00000239839; ENSG00000169429; ENSG00000134755; ENSG00000196565; ENSG00000168490; ENSG00000141736; ENSG00000163485; ENSG00000106366; ENSG00000127955; ENSG00000125414; ENSG00000092969; ENSG00000141526; ENSG00000136603; ENSG00000103034; ENSG00000131944; ENSG00000008517; ENSG00000147465; ENSG00000185567; ENSG00000197249; ENSG00000168484; ENSG00000101146; ENSG00000119699	3940	3909
