p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.46152646691e-11	1.48845638077e-09	GO:0030017	c	3	sarcomere	70; 88; 287; 845; 2274; 3270; 202333; 7134; 8557; 11155; 80206; 51778	ENSG00000115641; ENSG00000172399; ENSG00000159251; ENSG00000118729; ENSG00000145362; ENSG00000122367; ENSG00000164309; ENSG00000134775; ENSG00000077522; ENSG00000114854; ENSG00000173991; ENSG00000130528	185	185
1.02257022357e-10	3.78350982721e-09	GO:0044449	c	2	contractile fiber part	70; 88; 287; 845; 2274; 3270; 202333; 7134; 8557; 11155; 80206; 51778	ENSG00000115641; ENSG00000172399; ENSG00000159251; ENSG00000118729; ENSG00000145362; ENSG00000122367; ENSG00000164309; ENSG00000134775; ENSG00000077522; ENSG00000114854; ENSG00000173991; ENSG00000130528	203	203
1.51515357802e-10	1.51515357802e-09	GO:0030016	c	5	myofibril	70; 88; 287; 845; 2274; 3270; 7134; 8557; 11155; 202333; 80206; 51778	ENSG00000115641; ENSG00000172399; ENSG00000159251; ENSG00000118729; ENSG00000145362; ENSG00000122367; ENSG00000164309; ENSG00000134775; ENSG00000077522; ENSG00000114854; ENSG00000173991; ENSG00000130528	210	210
2.47487187753e-10	5.32097453669e-09	GO:0031674	c	3	I band	70; 88; 287; 845; 2274; 3270; 8557; 11155; 80206; 51778	ENSG00000115641; ENSG00000172399; ENSG00000159251; ENSG00000118729; ENSG00000145362; ENSG00000122367; ENSG00000134775; ENSG00000077522; ENSG00000173991; ENSG00000130528	127	127
2.87862359801e-10	7.19655899503e-09	GO:0043292	c	4	contractile fiber	70; 88; 287; 845; 2274; 3270; 202333; 7134; 8557; 11155; 80206; 51778	ENSG00000115641; ENSG00000172399; ENSG00000159251; ENSG00000118729; ENSG00000145362; ENSG00000122367; ENSG00000164309; ENSG00000134775; ENSG00000077522; ENSG00000114854; ENSG00000173991; ENSG00000130528	222	222
6.11163097186e-10	1.05731215813e-07	GO:0003015	b	5	heart process	70; 287; 845; 3270; 5318; 5350; 7134; 8557; 10659; 80763; 30819	ENSG00000173991; ENSG00000159251; ENSG00000118729; ENSG00000145362; ENSG00000120049; ENSG00000134548; ENSG00000048740; ENSG00000057294; ENSG00000114854; ENSG00000198523; ENSG00000130528	185	185
1.85603878442e-09	2.66032225767e-08	GO:0030018	c	3	Z disc	88; 287; 845; 2274; 3270; 8557; 11155; 80206; 51778	ENSG00000115641; ENSG00000172399; ENSG00000118729; ENSG00000145362; ENSG00000122367; ENSG00000134775; ENSG00000077522; ENSG00000173991; ENSG00000130528	113	113
2.0082204768e-08	5.38203087781e-06	GO:0055001	b	4	muscle cell development	70; 88; 287; 845; 2274; 8557; 11155; 80206; 221476	ENSG00000115641; ENSG00000164530; ENSG00000159251; ENSG00000118729; ENSG00000145362; ENSG00000122367; ENSG00000134775; ENSG00000077522; ENSG00000173991	148	148
5.12218037481e-08	6.86372170225e-06	GO:0003012	b	4	muscle system process	70; 88; 287; 845; 3270; 5350; 6442; 7134; 8557; 221476; 92241; 30819	ENSG00000173991; ENSG00000159251; ENSG00000118729; ENSG00000145362; ENSG00000164530; ENSG00000198771; ENSG00000120049; ENSG00000077522; ENSG00000108823; ENSG00000114854; ENSG00000198523; ENSG00000130528	353	352
7.06355900898e-08	6.10997854277e-06	GO:0006936	b	5	muscle contraction	70; 88; 287; 845; 3270; 5350; 6442; 7134; 8557; 92241; 30819	ENSG00000173991; ENSG00000159251; ENSG00000118729; ENSG00000145362; ENSG00000198771; ENSG00000120049; ENSG00000077522; ENSG00000108823; ENSG00000114854; ENSG00000198523; ENSG00000130528	293	292
1.56996316594e-07	9.05345425693e-06	GO:0055002	b	5	striated muscle cell development	70; 88; 845; 2274; 8557; 11155; 80206; 221476	ENSG00000115641; ENSG00000164530; ENSG00000159251; ENSG00000118729; ENSG00000122367; ENSG00000134775; ENSG00000077522; ENSG00000173991	135	135
1.60741255649e-07	1.43595521713e-05	GO:0030239	b	4	myofibril assembly	70; 88; 845; 8557; 11155; 80206	ENSG00000159251; ENSG00000118729; ENSG00000122367; ENSG00000134775; ENSG00000077522; ENSG00000173991	55	55
2.70144682171e-07	4.7545464062e-05	GO:0061061	b	3	muscle structure development	70; 88; 287; 845; 1959; 2274; 5318; 6442; 7134; 8557; 11155; 80206; 84814; 221476	ENSG00000115641; ENSG00000164530; ENSG00000159251; ENSG00000118729; ENSG00000145362; ENSG00000057294; ENSG00000160539; ENSG00000134775; ENSG00000077522; ENSG00000122367; ENSG00000122877; ENSG00000108823; ENSG00000114854; ENSG00000173991	583	582
3.32488529842e-07	1.43801289157e-05	GO:0070252	b	5	actin-mediated cell contraction	70; 88; 287; 5350; 7134; 8557	ENSG00000159251; ENSG00000145362; ENSG00000198523; ENSG00000077522; ENSG00000114854; ENSG00000173991	62	62
1.64074426221e-06	0.000109929865568	GO:0030048	b	4	actin filament-based movement	70; 88; 287; 5350; 7134; 8557	ENSG00000159251; ENSG00000145362; ENSG00000198523; ENSG00000077522; ENSG00000114854; ENSG00000173991	81	81
2.17990189286e-06	0.000191831366572	GO:0002027	b	3	regulation of heart rate	287; 845; 3270; 5318; 5350; 80763	ENSG00000134548; ENSG00000118729; ENSG00000145362; ENSG00000057294; ENSG00000198523; ENSG00000130528	85	85
