p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.04984485423e-11	4.19937941693e-10	GO:0097458	c	2	neuron part	1137; 1142; 2558; 2562; 2775; 4504; 5132; 5979; 6529; 6531; 6616; 6860; 8973; 9201; 9899; 10815; 11075; 112755; 55450; 253559; 57125; 30009; 64084	SLC6A3; SLC6A1; STX1B; STMN2; TBX21; GNAO1; DCLK1; RET; GABRA5; CLSTN2; MT3; CHRNB3; SV2B; CADM2; PLXDC1; CHRNA4; CHRNA6; CPLX1; GABRB3; PDC; SNAP25; SYT4; CAMK2N1	1179	1178
1.3421391605e-09	2.32190074766e-07	GO:0007267	b	3	cell-cell signaling	150; 1137; 1142; 2248; 2266; 2558; 2562; 3062; 5021; 6447; 6529; 6531; 6616; 6860; 7080; 8973; 10815; 112755; 55800; 168620; 64084	SLC6A3; SNAP25; SLC6A1; GABRB3; BHLHA15; NKX2-1; STX1B; CHRNB3; HCRTR2; SYT4; ADRA2A; CHRNA4; CHRNA6; CPLX1; CLSTN2; OXTR; GABRA5; FGG; FGF3; SCG5; SCN3B	1238	1235
1.43177558303e-08	5.44074721553e-07	GO:0043005	c	3	neuron projection	1137; 1142; 2558; 2562; 2775; 4504; 5979; 6529; 6531; 6616; 6860; 8973; 10815; 11075; 55450; 253559; 57125	SLC6A3; SNAP25; SLC6A1; STMN2; MT3; CHRNB3; SYT4; RET; CHRNA4; CHRNA6; CPLX1; GNAO1; GABRA5; CAMK2N1; GABRB3; CADM2; PLXDC1	896	895
1.4402581806e-07	2.8805163612e-06	GO:0042995	c	2	cell projection	1137; 1142; 2558; 2562; 2775; 4210; 4504; 5021; 5132; 5979; 6529; 6531; 6616; 6860; 8973; 9201; 10815; 11075; 55450; 253559; 57125; 64084	SLC6A3; SLC6A1; STMN2; GNAO1; DCLK1; RET; GABRA5; CLSTN2; MT3; CHRNB3; CADM2; PLXDC1; CHRNA4; CHRNA6; CPLX1; GABRB3; PDC; SNAP25; SYT4; MEFV; OXTR; CAMK2N1	1769	1767
2.84559803199e-07	6.99332139758e-05	GO:0007268	b	4	synaptic transmission	1137; 1142; 2558; 2562; 3062; 5021; 6529; 6531; 6616; 6860; 8973; 10815; 112755; 64084	SLC6A3; SNAP25; SLC6A1; HCRTR2; STX1B; CHRNB3; SYT4; CHRNA4; CHRNA6; CPLX1; OXTR; GABRA5; GABRB3; CLSTN2	729	727
5.63977532063e-07	6.99332139758e-05	GO:0043279	b	4	response to alkaloid	1137; 1142; 2775; 5021; 6529; 6531; 8973	SLC6A3; SLC6A1; GNAO1; CHRNB3; CHRNA4; CHRNA6; OXTR	135	134
3.41295793318e-06	4.55061057757e-05	GO:0097060	c	2	synaptic membrane	1137; 1142; 2558; 2562; 6616; 8973; 55450; 64084	SNAP25; CHRNB3; CHRNA4; CHRNA6; GABRA5; CAMK2N1; GABRB3; CLSTN2	252	250
4.68860611052e-06	4.68860611052e-05	GO:0098794	c	2	postsynapse	1137; 1142; 2558; 2562; 4504; 8973; 9201; 55450; 64084	MT3; CHRNB3; DCLK1; CHRNA4; CHRNA6; GABRA5; CAMK2N1; GABRB3; CLSTN2	351	349
4.81466973144e-06	0.000688497771596	GO:0051952	b	5	regulation of amine transport	150; 1137; 5021; 6529; 8973	CHRNA4; SLC6A1; CHRNA6; ADRA2A; OXTR	69	68
5.17625055262e-06	0.000424127934111	GO:0015844	b	4	monoamine transport	150; 1137; 5021; 6531; 8973	CHRNA4; SLC6A3; CHRNA6; ADRA2A; OXTR	70	69
6.84077313083e-06	0.000424127934111	GO:0015837	b	4	amine transport	150; 1137; 5021; 6529; 8973	CHRNA4; SLC6A1; CHRNA6; ADRA2A; OXTR	74	73
8.39258570818e-06	0.000108808041295	GO:0045211	c	3	postsynaptic membrane	1137; 1142; 2558; 2562; 8973; 55450; 64084	CHRNB3; CHRNA4; CHRNA6; GABRA5; CAMK2N1; GABRB3; CLSTN2	203	201
