p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.18044976684e-09	7.79096846115e-08	GO:0005829	c	4	cytosol	310; 392; 891; 1173; 1213; 1781; 1974; 1984; 3320; 3326; 4218; 4641; 801; 5701; 5714; 6241; 6652; 6888; 7323; 7531; 7555; 7884; 8428; 8883; 9446; 9493; 9521; 9559; 10434; 10605; 10935; 10971; 11345; 79023; 4869; 79727; 22919; 55839; 29895	SLBP; PSMD8; TALDO1; LYPLA1; MYO1C; UBE2D3; CNBP; RRM2; CLTC; NUP37; ARHGAP1; EIF5A; AP2M1; RAB8A; PAIP1; CALM1; MYLPF; DYNC1I2; YWHAQ; HSP90AB1; STK24; NAE1; PSMC2; MAPRE1; YWHAE; CENPN; ANXA7; PRDX3; LIN28A; SORD; NPM1; CCNB1; GSTO1; VPS26A; GABARAPL2; KIF23; HSP90AA1; EEF1E1; EIF4A2	3132	3125
2.17325136961e-09	1.17355573959e-07	GO:0043231	c	3	intracellular membrane-bounded organelle	81; 292; 310; 891; 1073; 1173; 1213; 5701; 1601; 1642; 1984; 3320; 3326; 3720; 4043; 4218; 4641; 801; 4869; 5160; 5162; 5597; 5714; 5757; 5931; 6051; 6241; 6652; 6732; 6760; 6888; 55793; 7163; 7323; 7357; 7531; 7555; 7884; 8428; 8883; 9070; 9446; 9493; 9521; 9528; 9536; 9559; 9589; 9802; 9958; 10200; 10241; 10286; 10434; 10714; 10927; 10935; 10971; 11345; 79023; 8031; 26292; 51092; 84678; 79727; 22919; 54502; 54834; 22826; 55839; 23582; 57504; 58528; 29895; 64786; 359787	UGCG; SLBP; PSMD8; TALDO1; LRPAP1; LYPLA1; PRDX3; TBC1D15; MYO1C; UBE2D3; SIDT2; CNBP; RNPEP; RRM2; CLTC; NUP37; DAB2; BCAS2; EIF5A; AP2M1; RAB8A; GDAP2; NCOA4; CALM1; TPD52; SRPK1; CALCOCO2; ASH2L; YWHAQ; MPHOSPH6; HSP90AB1; POLD3; STK24; MAPK6; TMEM59; DPPA3; NAE1; PSMC2; DDB1; SPIN1; MYCBP; YWHAE; CENPN; WTAP; PDHA1; ANXA7; JARID2; MYLPF; DAZAP2; SLC25A5; LIN28A; SORD; SS18; CFL2; USP15; DNAJC8; PTGES; NPM1; PDHB; FAM63A; RBM47; CCNB1; GSTO1; VPS26A; PTMA; ACTN4; MAPRE1; GABARAPL2; RBBP7; RRAGD; KIF23; KDM2B; HSP90AA1; MTA3; EEF1E1; CCNDBP1	10643	10607
1.02146448069e-08	1.68246235505e-07	GO:0005622	c	2	intracellular	81; 292; 310; 392; 891; 1073; 1173; 1213; 1397; 5701; 1601; 1642; 1781; 1974; 1984; 3320; 3326; 3720; 4043; 4218; 4641; 801; 4869; 92912; 5160; 5162; 5597; 5714; 5757; 5931; 6051; 6241; 6652; 6732; 6760; 6888; 55793; 7163; 7323; 7357; 7531; 7555; 8428; 8495; 8883; 9070; 9446; 9493; 9521; 9528; 9536; 9559; 9589; 9802; 9908; 9958; 10200; 10241; 10286; 10434; 10605; 10714; 10927; 10935; 10971; 11345; 79023; 7884; 8031; 26292; 51092; 84678; 79727; 22919; 54502; 54834; 22826; 55839; 23582; 57504; 57530; 58528; 29895; 64786; 359787	UGCG; UBE2Q2; CGN; PSMD8; TALDO1; LRPAP1; LYPLA1; PRDX3; TBC1D15; JARID2; UBE2D3; KIF23; SIDT2; CNBP; RNPEP; SLBP; RRM2; CLTC; NUP37; DAB2; BCAS2; ARHGAP1; EIF5A; ASH2L; AP2M1; RAB8A; PAIP1; NCOA4; CALM1; TPD52; SRPK1; CALCOCO2; DYNC1I2; YWHAQ; MPHOSPH6; HSP90AB1; POLD3; STK24; MAPK6; CCNDBP1; TMEM59; DPPA3; NAE1; PSMC2; DDB1; SPIN1; MYCBP; YWHAE; CENPN; WTAP; PDHA1; ANXA7; MYO1C; MYLPF; DAZAP2; SLC25A5; LIN28A; SORD; SS18; CFL2; USP15; DNAJC8; PTGES; NPM1; PDHB; GDAP2; FAM63A; RBM47; CCNB1; GSTO1; VPS26A; MTA3; PTMA; ACTN4; MAPRE1; GABARAPL2; RBBP7; RRAGD; PPFIBP2; KDM2B; G3BP2; HSP90AA1; CRIP2; EEF1E1; EIF4A2	13790	13743
1.22580413203e-08	1.68246235505e-07	GO:0044446	c	2	intracellular organelle part	81; 292; 310; 891; 1073; 1173; 1213; 5701; 1601; 1642; 1781; 1984; 3320; 3326; 3720; 4043; 4218; 4641; 801; 4869; 5160; 5162; 5714; 5757; 5931; 6241; 6652; 6732; 6760; 55793; 7323; 7357; 7531; 8428; 9070; 9446; 9493; 9528; 9536; 9559; 9589; 10200; 10286; 10714; 10927; 10935; 10971; 11345; 79023; 7884; 26292; 51092; 84678; 79727; 22919; 54834; 22826; 55839; 23582; 57504; 57530; 58528; 29895	UGCG; YWHAQ; PSMD8; ASH2L; LRPAP1; PRDX3; MYO1C; UBE2D3; SIDT2; CGN; SLBP; RRM2; CLTC; DAB2; BCAS2; EIF5A; AP2M1; RAB8A; GDAP2; CALM1; CCNDBP1; SRPK1; DYNC1I2; MPHOSPH6; HSP90AB1; STK24; TMEM59; NUP37; PSMC2; DDB1; SPIN1; MYCBP; YWHAE; CENPN; WTAP; PDHA1; ANXA7; JARID2; POLD3; SLC25A5; LIN28A; SORD; SS18; CFL2; DNAJC8; PTGES; NPM1; PDHB; FAM63A; CCNB1; GSTO1; VPS26A; PTMA; ACTN4; MAPRE1; GABARAPL2; RBBP7; RRAGD; KIF23; KDM2B; HSP90AA1; MTA3; MYLPF	7807	7783
1.26184676629e-08	1.68246235505e-07	GO:0044424	c	2	intracellular part	81; 292; 310; 392; 891; 1073; 1173; 1213; 1397; 5701; 1601; 1642; 1781; 1974; 1984; 3320; 3326; 3720; 4043; 4218; 4641; 801; 4869; 92912; 5160; 5162; 5597; 5714; 5757; 5931; 6051; 6241; 6652; 6732; 6760; 6888; 55793; 7163; 7323; 7357; 7531; 7555; 8428; 8883; 9070; 9446; 9493; 9521; 9528; 9536; 9559; 9589; 9802; 9908; 9958; 10200; 10241; 10286; 10434; 10605; 10714; 10927; 10935; 10971; 11345; 79023; 7884; 8031; 26292; 51092; 84678; 79727; 22919; 54502; 54834; 22826; 55839; 23582; 57504; 57530; 58528; 29895; 64786; 359787	UGCG; UBE2Q2; CGN; PSMD8; TALDO1; LRPAP1; LYPLA1; PRDX3; TBC1D15; JARID2; UBE2D3; SIDT2; CNBP; RNPEP; SLBP; RRM2; CLTC; NUP37; DAB2; BCAS2; ARHGAP1; EIF5A; ASH2L; AP2M1; RAB8A; PAIP1; NCOA4; CALM1; TPD52; SRPK1; CALCOCO2; DYNC1I2; YWHAQ; MPHOSPH6; HSP90AB1; POLD3; STK24; MAPK6; CCNDBP1; TMEM59; DPPA3; NAE1; PSMC2; DDB1; SPIN1; MYCBP; YWHAE; CENPN; WTAP; PDHA1; ANXA7; MYO1C; MYLPF; DAZAP2; SLC25A5; LIN28A; SORD; SS18; CFL2; USP15; DNAJC8; PTGES; NPM1; PDHB; GDAP2; FAM63A; RBM47; CCNB1; GSTO1; VPS26A; MTA3; PTMA; ACTN4; MAPRE1; GABARAPL2; RBBP7; RRAGD; KIF23; KDM2B; G3BP2; HSP90AA1; CRIP2; EEF1E1; EIF4A2	13448	13402
2.47456384669e-08	6.68132238606e-07	GO:0044428	c	3	nuclear part	310; 891; 1073; 5701; 1601; 1642; 1984; 3320; 3326; 3720; 4218; 4641; 801; 4869; 5162; 5714; 5757; 5931; 6241; 6732; 6760; 55793; 7323; 7884; 8428; 9070; 9446; 9493; 9536; 9589; 10200; 10286; 10714; 10927; 79023; 84678; 79727; 22826; 55839; 23582; 57504	SLBP; PSMD8; ASH2L; MYO1C; UBE2D3; RRM2; DAB2; BCAS2; EIF5A; RAB8A; CALM1; CCNDBP1; NPM1; MPHOSPH6; HSP90AB1; STK24; NUP37; PSMC2; DDB1; SPIN1; MTA3; CENPN; WTAP; ANXA7; JARID2; POLD3; LIN28A; SS18; CFL2; PTGES; SRPK1; PDHB; FAM63A; CCNB1; GSTO1; DNAJC8; PTMA; RBBP7; KIF23; KDM2B; HSP90AA1	3797	3785
2.84486948128e-08	2.84486948128e-07	GO:0043229	c	2	intracellular organelle	81; 292; 310; 891; 1073; 1173; 1213; 5701; 1601; 1642; 1781; 1984; 3320; 3326; 3720; 4043; 4218; 4641; 801; 4869; 5160; 5162; 5597; 5714; 5757; 5931; 6051; 6241; 6652; 6732; 6760; 6888; 55793; 7163; 7323; 7357; 7531; 7555; 8428; 8883; 9070; 9446; 9493; 9521; 9528; 9536; 9559; 9589; 9802; 9958; 10200; 10241; 10286; 10434; 10714; 10927; 10935; 10971; 11345; 79023; 7884; 8031; 26292; 51092; 84678; 79727; 22919; 54502; 54834; 22826; 55839; 23582; 57504; 57530; 58528; 29895; 64786; 359787	UGCG; YWHAQ; CGN; PSMD8; TALDO1; LRPAP1; LYPLA1; PRDX3; TBC1D15; MYO1C; UBE2D3; SIDT2; CNBP; RNPEP; SLBP; RRM2; CLTC; NUP37; DAB2; BCAS2; EIF5A; ASH2L; AP2M1; RAB8A; GDAP2; NCOA4; CALM1; TPD52; SRPK1; CALCOCO2; DYNC1I2; MPHOSPH6; HSP90AB1; POLD3; STK24; MAPK6; TMEM59; DPPA3; NAE1; PSMC2; DDB1; SPIN1; MYCBP; YWHAE; CENPN; WTAP; PDHA1; ANXA7; JARID2; MYLPF; DAZAP2; SLC25A5; LIN28A; SORD; SS18; CFL2; USP15; DNAJC8; PTGES; NPM1; PDHB; FAM63A; RBM47; CCNB1; GSTO1; VPS26A; PTMA; ACTN4; MAPRE1; GABARAPL2; RBBP7; RRAGD; KIF23; KDM2B; HSP90AA1; MTA3; EEF1E1; CCNDBP1	11670	11630
3.86349469422e-08	7.26337002513e-06	GO:0007049	b	3	cell cycle	891; 1213; 5701; 1642; 1781; 3320; 4218; 801; 4869; 5597; 5714; 6241; 7531; 7884; 8428; 8883; 9493; 9589; 10714; 10927; 79023; 22919; 55795; 55839; 23582; 57504	SLBP; PSMD8; KIF23; CLTC; RAB8A; CALM1; CCNDBP1; DYNC1I2; POLD3; MAPK6; NAE1; PSMC2; DDB1; SPIN1; YWHAE; CENPN; WTAP; STK24; NPM1; CCNB1; MAPRE1; PCID2; NUP37; HSP90AA1; MTA3; RRM2	1700	1697
4.24387779884e-08	7.32252813559e-07	GO:0044444	c	3	cytoplasmic part	81; 292; 310; 392; 891; 1073; 1173; 1213; 1397; 5701; 1601; 1781; 1974; 1984; 3320; 3326; 4043; 4218; 4641; 801; 4869; 5160; 5162; 5714; 6051; 6241; 6652; 6732; 6760; 6888; 7163; 7323; 7357; 7531; 7555; 7884; 8428; 8883; 9446; 9493; 9521; 9528; 9536; 9559; 9589; 10241; 10434; 10605; 10714; 10935; 10971; 11345; 79023; 26292; 51092; 79727; 22919; 54834; 55839; 58528; 29895; 64786	UGCG; SLBP; PSMD8; TALDO1; LRPAP1; LYPLA1; TBC1D15; MYO1C; UBE2D3; SIDT2; CNBP; RNPEP; RRM2; CLTC; NUP37; DAB2; ARHGAP1; EIF5A; AP2M1; RAB8A; PAIP1; MYLPF; CALM1; TPD52; SRPK1; CALCOCO2; DYNC1I2; YWHAQ; HSP90AB1; STK24; TMEM59; NAE1; PSMC2; MAPRE1; MYCBP; YWHAE; CENPN; WTAP; PDHA1; ANXA7; PRDX3; POLD3; SLC25A5; LIN28A; SORD; SS18; CFL2; PTGES; NPM1; PDHB; GDAP2; CCNB1; GSTO1; VPS26A; ACTN4; GABARAPL2; RRAGD; KIF23; HSP90AA1; CRIP2; EEF1E1; EIF4A2	7800	7782
4.27658366394e-08	1.4112726091e-06	GO:0005634	c	4	nucleus	81; 292; 310; 891; 1073; 1601; 1642; 1984; 3320; 3326; 3720; 4218; 4641; 801; 5160; 5162; 5597; 5701; 5714; 5757; 5931; 6241; 6732; 6760; 6888; 55793; 7323; 7555; 7884; 8428; 8883; 9070; 9446; 9493; 9521; 9536; 9589; 9802; 9958; 10200; 10241; 10286; 10714; 10927; 79023; 4869; 8031; 26292; 84678; 79727; 54502; 22826; 55839; 23582; 57504; 58528; 359787	SLBP; PSMD8; TALDO1; MYO1C; UBE2D3; CNBP; RRM2; NUP37; DAB2; BCAS2; EIF5A; RAB8A; NCOA4; CALM1; CCNDBP1; NPM1; CALCOCO2; ASH2L; MPHOSPH6; HSP90AB1; POLD3; STK24; MAPK6; LIN28A; DPPA3; NAE1; PDHB; DDB1; SPIN1; MYCBP; MTA3; CENPN; WTAP; PDHA1; ANXA7; JARID2; DAZAP2; SLC25A5; RRAGD; SS18; CFL2; USP15; PTGES; SRPK1; PSMC2; FAM63A; CCNB1; GSTO1; DNAJC8; PTMA; ACTN4; RBM47; RBBP7; KIF23; KDM2B; HSP90AA1; EEF1E1	6774	6747
