p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.66984070223e-21	4.77574440838e-19	GO:0022904	b	4	respiratory electron transport chain	509; 514; 518; 539; 1327; 2109; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 10975; 55967	ATP5C1; ETFB; NDUFA3; NDUFB9; NDUFB8; UQCR11; NDUFB5; NDUFA12; NDUFA8; COX4I1; NDUFA5; ATP5O; ATP5E; NDUFS6; SDHB; UQCRB; ATP5G3; UQCRC1	130	130
2.224598439e-21	4.0042771902e-19	GO:0022900	b	3	electron transport chain	509; 514; 518; 539; 1327; 2109; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 10975; 55967	ATP5C1; ETFB; NDUFA3; NDUFB9; NDUFB8; UQCR11; NDUFB5; NDUFA12; NDUFA8; COX4I1; NDUFA5; ATP5O; ATP5E; NDUFS6; SDHB; UQCRB; ATP5G3; UQCRC1	132	132
3.83670943395e-21	5.48649449055e-19	GO:0045333	b	4	cellular respiration	509; 514; 518; 539; 1327; 2109; 2647; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 10975; 3420; 55967	ATP5C1; ETFB; NDUFA3; BLOC1S1; NDUFB8; UQCR11; NDUFB5; NDUFA12; NDUFA8; COX4I1; NDUFA5; ATP5O; ATP5E; NDUFS6; NDUFB9; SDHB; UQCRB; IDH3B; ATP5G3; UQCRC1	195	195
2.32132214588e-19	1.43921973045e-17	GO:0098800	c	4	inner mitochondrial membrane protein complex	509; 514; 518; 539; 1327; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 55967	ATP5C1; NDUFA5; NDUFA3; NDUFB9; NDUFB8; NDUFB5; NDUFA12; NDUFA8; COX4I1; ATP5O; ATP5E; NDUFS6; SDHB; UQCRB; ATP5G3; UQCRC1	113	113
1.27809515224e-17	7.66857091344e-16	GO:0098798	c	3	mitochondrial protein complex	509; 514; 518; 539; 1327; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 55967	ATP5C1; NDUFA5; NDUFA3; NDUFB9; NDUFB8; NDUFB5; NDUFA12; NDUFA8; COX4I1; ATP5O; ATP5E; NDUFS6; SDHB; UQCRB; ATP5G3; UQCRC1	144	144
1.33542295732e-16	1.20188066159e-14	GO:0015980	b	3	energy derivation by oxidation of organic compounds	509; 514; 518; 539; 1327; 2109; 2647; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 8826; 10975; 3420; 55967	ATP5C1; ETFB; NDUFA3; BLOC1S1; NDUFB8; UQCR11; NDUFB5; NDUFA12; IDH3B; NDUFA8; COX4I1; NDUFA5; ATP5O; ATP5E; NDUFS6; NDUFB9; SDHB; UQCRB; IQGAP1; ATP5G3; UQCRC1	380	380
4.33795818609e-16	1.38080837102e-14	GO:0070469	c	2	respiratory chain	1327; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 10975; 55967	NDUFA5; NDUFA3; NDUFB9; NDUFB8; UQCR11; NDUFB5; NDUFA12; NDUFA8; COX4I1; NDUFS6; SDHB; UQCRB; UQCRC1	89	89
5.63595253477e-16	1.38080837102e-14	GO:0044455	c	2	mitochondrial membrane part	509; 514; 518; 539; 1327; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 55967	ATP5C1; NDUFA5; NDUFA3; NDUFB9; NDUFB8; NDUFB5; NDUFA12; NDUFA8; COX4I1; ATP5O; ATP5E; NDUFS6; SDHB; UQCRB; ATP5G3; UQCRC1	182	182
6.16848163625e-16	3.70108898175e-14	GO:0006091	b	3	generation of precursor metabolites and energy	509; 514; 518; 539; 1327; 2109; 2647; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 8826; 10063; 10975; 3420; 55967	NDUFB9; NDUFB8; UQCR11; NDUFB5; NDUFA5; ATP5O; UQCRB; IQGAP1; ATP5E; ATP5C1; IDH3B; BLOC1S1; NDUFA12; ATP5G3; ETFB; NDUFA3; UQCRC1; NDUFA8; COX4I1; NDUFS6; SDHB; COX17	466	466
9.83794890309e-16	2.79979408804e-14	GO:0098803	c	4	respiratory chain complex	1327; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 55967	NDUFA5; NDUFA3; NDUFB9; NDUFB8; NDUFB5; NDUFA12; NDUFA8; COX4I1; NDUFS6; SDHB; UQCRB; UQCRC1	71	71
1.35473907486e-15	2.79979408804e-14	GO:0005743	c	4	mitochondrial inner membrane	509; 514; 518; 539; 1327; 1468; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 9801; 10975; 122704; 51263; 55967; 64979	NDUFB9; NDUFB8; UQCR11; NDUFB5; ATP5O; UQCRB; ATP5E; SLC25A10; ATP5C1; NDUFA12; ATP5G3; MRPL36; NDUFA5; NDUFA3; MRPL30; MRPL19; NDUFA8; COX4I1; MRPL52; NDUFS6; SDHB; UQCRC1	484	484
2.63464769527e-15	4.08370392766e-14	GO:0005740	c	4	mitochondrial envelope	509; 514; 518; 539; 572; 1327; 1468; 2647; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 9801; 10063; 10975; 122704; 51263; 55967; 64979	NDUFB9; NDUFB8; UQCR11; NDUFB5; BAD; ATP5O; UQCRB; ATP5E; SLC25A10; ATP5C1; BLOC1S1; NDUFA12; MRPL52; ATP5G3; MRPL36; NDUFA5; NDUFA3; MRPL30; MRPL19; NDUFA8; COX4I1; SDHB; NDUFS6; UQCRC1; COX17	696	696
3.2458407709e-15	9.73752231269e-14	GO:0005746	c	3	mitochondrial respiratory chain	1327; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 55967	NDUFA5; NDUFA3; NDUFB9; NDUFB8; NDUFB5; NDUFA12; NDUFA8; COX4I1; NDUFS6; SDHB; UQCRB; UQCRC1	78	78
9.50498218289e-15	1.90099643658e-13	GO:0019866	c	3	organelle inner membrane	509; 514; 518; 539; 1327; 1468; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 9801; 10975; 122704; 51263; 55967; 64979	NDUFB9; NDUFB8; UQCR11; NDUFB5; ATP5O; UQCRB; ATP5E; SLC25A10; ATP5C1; NDUFA12; ATP5G3; MRPL36; NDUFA5; NDUFA3; MRPL30; MRPL19; NDUFA8; COX4I1; MRPL52; NDUFS6; SDHB; UQCRC1	532	532
1.75815147646e-14	2.6372272147e-13	GO:0044429	c	3	mitochondrial part	509; 514; 518; 539; 572; 1327; 1468; 2109; 2647; 4696; 4698; 4702; 4711; 4714; 4715; 4726; 6390; 7381; 7384; 9801; 10063; 10975; 122704; 51263; 3420; 55967; 64979	NDUFB9; NDUFB8; UQCR11; NDUFB5; BAD; NDUFA5; ATP5O; UQCRB; ATP5E; SLC25A10; ATP5C1; IDH3B; BLOC1S1; NDUFA12; MRPL52; ATP5G3; MRPL36; ETFB; NDUFA3; MRPL30; MRPL19; NDUFA8; COX4I1; SDHB; NDUFS6; UQCRC1; COX17	911	911
