p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.49573503629e-05	0.00050604529604	GO:0005912	c	3	adherens junction	811; 999; 2195; 2317; 3655; 5034; 5962; 7184; 10298; 79038; 57228	ZFYVE21; SMAGP; CALR; RDX; ITGA6; PAK4; FAT1; HSP90B1; CDH1; FLNB; P4HB	467	467
1.74370675157e-05	0.000819542173236	GO:0005925	c	4	focal adhesion	811; 999; 2195; 2317; 3655; 5034; 5962; 7184; 10298; 79038	ZFYVE21; CALR; RDX; ITGA6; PAK4; FAT1; HSP90B1; CDH1; FLNB; P4HB	388	388
1.94632806169e-05	0.00050604529604	GO:0005924	c	3	cell-substrate adherens junction	811; 999; 2195; 2317; 3655; 5034; 5962; 7184; 10298; 79038	ZFYVE21; CALR; RDX; ITGA6; PAK4; FAT1; HSP90B1; CDH1; FLNB; P4HB	393	393
2.12271153279e-05	0.000475851407177	GO:0030055	c	2	cell-substrate junction	811; 999; 2195; 2317; 3655; 5034; 5962; 7184; 10298; 79038	ZFYVE21; CALR; RDX; ITGA6; PAK4; FAT1; HSP90B1; CDH1; FLNB; P4HB	397	397
2.16296094171e-05	0.000475851407177	GO:0070161	c	2	anchoring junction	811; 999; 2195; 2317; 3655; 5034; 5962; 7184; 10298; 79038; 57228	ZFYVE21; SMAGP; CALR; RDX; ITGA6; PAK4; FAT1; HSP90B1; CDH1; FLNB; P4HB	486	486
2.51146174844e-05	0.00419414111989	GO:0008104	b	3	protein localization	381; 701; 811; 999; 2317; 2803; 3091; 3895; 5495; 23607; 5962; 6566; 7184; 9601; 9789; 10628; 10945; 11014; 144165; 54602; 55741; 23077; 23204; 26521; 27077; 64114	KTN1; BUB1B; HSP90B1; TXNIP; B9D1; TIMM8B; PRICKLE1; PPM1B; ARF5; NDFIP2; GOLGA4; MYCBP2; CDH1; SPCS2; PDIA4; RDX; ARL6IP1; EDEM2; HIF1A; TMBIM1; SLC16A1; CALR; CD2AP; KDELR2; FLNB; KDELR1	2331	2327
3.75921160682e-05	0.00210515849982	GO:0033036	b	2	macromolecule localization	381; 701; 811; 999; 2317; 2803; 3091; 3895; 5495; 23607; 5962; 6566; 7184; 9601; 9611; 9789; 10628; 10644; 10945; 11014; 144165; 54602; 55741; 23077; 23204; 26521; 27077; 64114	KTN1; BUB1B; HSP90B1; TXNIP; NCOR1; TIMM8B; PRICKLE1; PPM1B; ARF5; NDFIP2; GOLGA4; MYCBP2; CDH1; SPCS2; PDIA4; RDX; ARL6IP1; EDEM2; HIF1A; IGF2BP2; TMBIM1; SLC16A1; CALR; B9D1; CD2AP; KDELR2; FLNB; KDELR1	2684	2679
5.31301235568e-05	0.000920922141651	GO:0044432	c	3	endoplasmic reticulum part	811; 3895; 4259; 5034; 5955; 7184; 7345; 8760; 9601; 9789; 10945; 11014; 55741; 23204; 92140; 60481	CDS2; KDELR1; MTDH; RCN2; KTN1; CALR; PDIA4; HSP90B1; MGST3; ELOVL5; EDEM2; ARL6IP1; KDELR2; SPCS2; UCHL1; P4HB	1084	1081
9.37776011918e-05	0.00103732436282	GO:0012505	c	2	endomembrane system	381; 811; 999; 2803; 3895; 3978; 4259; 5034; 5955; 7184; 7345; 8760; 8898; 9375; 9601; 9789; 10298; 10447; 10945; 11014; 51084; 144165; 79038; 83440; 84669; 54602; 55353; 55741; 23204; 123720; 92140; 60481; 64114	KTN1; LAPTM4B; FAM3C; HSP90B1; MGST3; ADPGK; MTDH; PRICKLE1; SPCS2; ARF5; NDFIP2; GOLGA4; LIG1; TM9SF2; CDH1; MTMR2; WHAMM; RCN2; CRYL1; P4HB; PDIA4; ARL6IP1; PAK4; EDEM2; USP32; UCHL1; TMBIM1; ZFYVE21; CDS2; ELOVL5; KDELR2; KDELR1; CALR	3628	3618
9.43022148019e-05	0.00103732436282	GO:0031982	c	2	vesicle	334; 381; 669; 811; 999; 132243; 1854; 2195; 2317; 2803; 3915; 4259; 5034; 23607; 5962; 6520; 6566; 7184; 7345; 8898; 9375; 9601; 10447; 10945; 11014; 51084; 79038; 51768; 54737; 57228; 123720; 29978; 64114	TM7SF3; BPGM; FAM3C; HSP90B1; MGST3; APLP2; MPHOSPH8; SMAGP; UBQLN2; DUT; ARF5; GOLGA4; WHAMM; TM9SF2; CDH1; MTMR2; ZFYVE21; CRYL1; P4HB; PDIA4; RDX; LAMC1; UCHL1; TMBIM1; H1FOO; SLC3A2; CALR; CD2AP; SLC16A1; FAT1; KDELR2; FLNB; KDELR1	3633	3619
